time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-09-13T11:39:42.550Z,19.6841666666667,-155.259,38.63,3.31,ml,53,103,,0.13,hv,hv73138852,2022-11-19T23:02:54.040Z,"18 km WSW of Hilo, Hawaii",earthquake,0.39,0.56,0.212940501213786,36,reviewed,hv,hv
2022-09-08T12:04:03.510Z,19.239,-155.392,32.86,4.16,ml,50,140,,0.12,hv,hv73134327,2022-11-15T19:05:49.040Z,"9 km ENE of P?hala, Hawaii",earthquake,0.43,0.51,0.174038577854258,39,reviewed,hv,hv
2022-09-07T13:05:00.250Z,18.9845,-155.424333333333,35.67,3.09,ml,47,224,,0.13,hv,hv73133512,2022-09-07T20:25:11.330Z,"Hawaii region, Hawaii",earthquake,0.51,0.85,0.156897165726076,33,reviewed,hv,hv
2022-09-06T00:23:12.610Z,19.2526666666667,-155.369,32.94,4.01,ml,48,160,,0.12,hv,hv73132252,2022-11-15T19:06:09.040Z,"12 km ENE of P?hala, Hawaii",earthquake,0.56,0.5,0.175655593701491,40,reviewed,hv,hv
2022-09-03T00:55:47.960Z,19.1695,-155.477666666667,31.56,3.17,ml,51,91,,0.11,hv,hv73129577,2022-11-15T19:06:00.040Z,"3 km S of P?hala, Hawaii",earthquake,0.42,0.54,0.152348326016918,38,reviewed,hv,hv
2022-09-01T09:56:54.500Z,19.2026666666667,-155.4645,34,3.27,ml,52,102,,0.12,hv,hv73127897,2022-11-06T04:36:30.040Z,"1 km E of P?hala, Hawaii",earthquake,0.42,0.53,0.152615339038101,37,reviewed,hv,hv
2022-09-01T09:02:39.720Z,19.5868333333333,-155.689,-3.19,3.77,ml,24,98,,0.11,hv,hv73127877,2022-11-06T04:36:30.040Z,"23 km NE of Honaunau-Napoopoo, Hawaii",earthquake,0.32,0.15,0.213066835146255,36,reviewed,hv,hv
2022-08-28T02:34:47.310Z,19.2456666666667,-155.385166666667,32.47,3.43,ml,53,144,,0.13,hv,hv73123562,2022-11-06T04:39:07.040Z,"10 km ENE of P?hala, Hawaii",earthquake,0.43,0.51,0.146930734561132,39,reviewed,hv,hv
2022-08-27T04:59:28.990Z,19.1821666666667,-155.484833333333,33.6,3.35,ml,54,80,,0.11,hv,hv73122857,2022-11-06T04:39:37.040Z,"2 km SSW of P?hala, Hawaii",earthquake,0.43,0.51,0.229531787226132,36,reviewed,hv,hv
2022-08-23T22:58:44.200Z,19.861,-155.566166666667,24.19,3,ml,53,118,,0.11,hv,hv73119162,2022-11-01T15:13:58.040Z,"21 km SSE of Waimea, Hawaii",earthquake,0.39,0.78,0.155201593602487,25,reviewed,hv,hv
2022-08-23T05:11:30.110Z,19.2005,-155.391166666667,31.75,4.03,ml,54,168,,0.13,hv,hv73118317,2022-11-01T15:12:57.040Z,"9 km E of P?hala, Hawaii",earthquake,0.43,0.51,0.127634963737662,37,reviewed,hv,hv
2022-08-21T09:11:25.610Z,19.088,-155.418166666667,47.43,3.16,md,32,194,,0.11,hv,hv73116487,2022-11-01T15:12:40.040Z,"14 km SSE of P?hala, Hawaii",earthquake,0.83,0.79,0.13435485733939,12,reviewed,hv,hv
2022-08-19T20:45:09.710Z,19.1706666666667,-155.499166666667,35.65,3.09,ml,51,107,,0.12,hv,hv73114807,2022-10-28T02:27:13.040Z,"4 km SSW of P?hala, Hawaii",earthquake,0.46,0.56,0.193654938694894,36,reviewed,hv,hv
2022-08-18T12:30:13.580Z,18.9803333333333,-155.431666666667,36.71,3.03,ml,53,225,,0.13,hv,hv73113477,2022-10-28T02:26:58.040Z,"18 km ESE of Naalehu, Hawaii",earthquake,0.43,0.76,0.144975457691902,35,reviewed,hv,hv
2022-08-17T02:37:43.810Z,19.2023333333333,-155.410833333333,34.31,3.42,ml,54,161,,0.12,hv,hv73111782,2022-10-28T02:26:38.040Z,"5 km ENE of Pahala, Hawaii",earthquake,0.43,0.48,0.221648444628057,33,reviewed,hv,hv
2022-08-11T13:32:20.680Z,19.171,-155.472833333333,31.56,3.23,ml,53,83,,0.1,hv,hv73105887,2022-10-21T23:20:34.040Z,"3 km S of P?hala, Hawaii",earthquake,0.42,0.52,0.180770793258688,39,reviewed,hv,hv
2022-08-10T13:07:40.410Z,19.2373333333333,-155.427,33.37,3.48,ml,52,114,,0.12,hv,hv73104922,2022-10-21T23:20:10.040Z,"6 km NE of P?hala, Hawaii",earthquake,0.4,0.44,0.158483115258753,42,reviewed,hv,hv
2022-08-08T04:06:44.800Z,19.2248333333333,-155.381333333333,32.64,3.32,md,55,159,,0.12,hv,hv73102467,2022-10-21T23:19:04.040Z,"10 km ENE of P?hala, Hawaii",earthquake,0.4,0.41,0.0882572065245943,19,reviewed,hv,hv
2022-08-02T03:33:26.180Z,20.6103333333333,-155.878666666667,8.09,3.43,ml,47,198,,0.18,hv,hv73095112,2022-10-12T14:49:48.040Z,"20 km SE of Hana, Hawaii",earthquake,0.88,0.85,0.161211414609847,22,reviewed,hv,hv
2022-08-01T19:20:58.670Z,19.2423333333333,-155.387333333333,33.44,3.7,ml,51,141,,0.13,hv,hv73094672,2022-10-12T14:49:39.040Z,"10 km ENE of P?hala, Hawaii",earthquake,0.45,0.55,0.156217290305915,39,reviewed,hv,hv
2022-07-31T05:00:43.860Z,19.2655,-155.380666666667,32.14,3.04,ml,53,125,,0.11,hv,hv73093102,2022-10-12T14:49:05.040Z,"12 km NE of P?hala, Hawaii",earthquake,0.43,0.44,0.179567930722203,37,reviewed,hv,hv
2022-07-27T07:41:47.900Z,18.8465,-155.2155,9.76,3.42,ml,51,264,,0.13,hv,hv73089282,2022-10-01T22:09:22.040Z,"45 km ESE of Naalehu, Hawaii",earthquake,0.54,0.55,0.147470528477751,41,reviewed,hv,hv
2022-07-27T07:27:27.630Z,18.8441666666667,-155.211833333333,9.07,3.03,ml,48,264,,0.14,hv,hv73089262,2022-10-01T22:09:22.040Z,"45 km ESE of Naalehu, Hawaii",earthquake,0.5,0.45,0.160066167523473,31,reviewed,hv,hv
2022-07-27T07:05:47.110Z,18.8491666666667,-155.2175,9.41,3.19,ml,48,262,,0.14,hv,hv73089247,2022-10-01T22:09:22.040Z,"45 km ESE of Naalehu, Hawaii",earthquake,0.52,0.45,0.143261591505638,37,reviewed,hv,hv
2022-07-27T04:28:14.180Z,18.8496666666667,-155.236,10.64,4.62,ml,53,262,,0.15,hv,hv73089052,2022-10-01T22:09:22.040Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.67,0.69,0.138271422396461,45,reviewed,hv,hv
2022-07-27T03:46:04.880Z,19.2261666666667,-155.392333333333,34,4.32,ml,55,148,,0.12,hv,hv73089002,2022-10-01T22:09:21.040Z,"9 km ENE of P?hala, Hawaii",earthquake,0.51,0.59,0.209451451719348,42,reviewed,hv,hv
2022-07-26T17:55:00.320Z,20.291,-156.351166666667,11.92,3.12,ml,45,149,,0.15,hv,hv73088567,2022-10-01T22:09:20.040Z,"Maui region, Hawaii",earthquake,0.7,0.93,0.0973014828298417,13,reviewed,hv,hv
2022-07-26T07:01:50.738Z,19.0215,-156.6191,10,3.3,ml,23,273,0.749,0.4,us,us7000hthk,2022-10-01T22:09:53.040Z,"90 km W of Hawaiian Ocean View, Hawaii",earthquake,3.18,1.973,0.051,50,reviewed,us,us
2022-07-26T06:38:55.480Z,19.2508333333333,-155.400833333333,31.19,3.19,ml,56,84,,0.13,hv,hv73088167,2022-10-01T22:09:53.040Z,"9 km ENE of P?hala, Hawaii",earthquake,0.36,0.47,0.225427279011041,41,reviewed,hv,hv
2022-07-18T09:35:53.310Z,19.137,-155.409166666667,32.49,3.13,ml,54,178,,0.11,hv,hv73078817,2022-09-27T16:56:59.040Z,"10 km SE of P?hala, Hawaii",earthquake,0.41,0.53,0.17276056958047,36,reviewed,hv,hv
2022-07-18T05:00:24.120Z,18.7613333333333,-155.229833333333,6.58,3,ml,49,275,,0.12,hv,hv73078612,2022-09-27T16:56:58.040Z,"50 km SE of Naalehu, Hawaii",earthquake,0.53,0.65,0.152831637367434,24,reviewed,hv,hv
2022-07-17T12:07:22.230Z,19.1853333333333,-155.4715,32.1,3.04,ml,36,91,,0.1,hv,hv73077897,2022-09-27T16:56:56.040Z,"2 km SSE of P?hala, Hawaii",earthquake,0.54,0.63,0.142995160375968,21,reviewed,hv,hv
2022-07-15T01:12:15.960Z,19.1733333333333,-155.4765,31.4,3.4,ml,51,77,,0.11,hv,hv73075457,2022-09-24T21:25:36.040Z,"3 km S of P?hala, Hawaii",earthquake,0.43,0.55,0.158724749566227,38,reviewed,hv,hv
2022-07-12T22:48:48.590Z,19.1686666666667,-155.469,33.16,3.5,ml,53,84,,0.11,hv,hv73073737,2022-09-24T21:25:48.040Z,"Island of Hawaii, Hawaii",earthquake,0.44,0.51,0.171624206354527,37,reviewed,hv,hv
2022-07-11T10:54:47.360Z,19.175,-155.4875,34.98,3.37,ml,52,86,,0.11,hv,hv73072392,2022-09-24T21:25:57.040Z,"3 km SSW of P?hala, Hawaii",earthquake,0.43,0.53,0.203872599668844,37,reviewed,hv,hv
2022-07-04T17:30:57.760Z,19.3286666666667,-155.1145,6.27,3.44,ml,52,143,,0.11,hv,hv73064797,2022-09-13T06:22:06.040Z,"15 km S of Fern Forest, Hawaii",earthquake,0.3,0.4,0.199893766771417,37,reviewed,hv,hv
2022-07-04T16:25:02.120Z,19.3301666666667,-155.116333333333,6.41,3.33,ml,50,140,,0.12,hv,hv73064752,2022-09-13T06:22:04.040Z,"15 km S of Fern Forest, Hawaii",earthquake,0.34,0.37,0.175944839343007,36,reviewed,hv,hv
2022-06-30T16:22:03.090Z,19.1973333333333,-155.409833333333,33.43,3.18,ml,53,158,,0.12,hv,hv73060967,2022-09-03T21:03:22.040Z,"7 km E of P?hala, Hawaii",earthquake,0.44,0.52,0.182105928418273,35,reviewed,hv,hv
2022-06-29T21:50:22.600Z,19.248,-155.399333333333,32.72,3.51,ml,56,89,,0.12,hv,hv73060367,2022-09-03T21:03:18.040Z,"9 km ENE of P?hala, Hawaii",earthquake,0.37,0.45,0.220019567305562,38,reviewed,hv,hv
2022-06-28T23:25:06.920Z,19.2036666666667,-155.469166666667,35.08,3.74,ml,58,97,,0.12,hv,hv73059517,2022-09-03T21:03:47.040Z,"0 km E of P?hala, Hawaii",earthquake,0.38,0.47,0.128285555067543,41,reviewed,hv,hv
2022-06-28T10:38:15.980Z,19.7966666666667,-155.561833333333,13.08,3.41,ml,49,85,,0.15,hv,hv73058897,2022-09-03T21:03:45.040Z,"27 km SSE of Waimea, Hawaii",earthquake,0.42,0.54,0.153112926676969,38,reviewed,hv,hv
2022-06-27T04:51:46.730Z,19.177,-155.490666666667,34.83,3.29,ml,55,85,,0.11,hv,hv73057312,2022-09-03T21:03:42.040Z,"3 km SSW of P?hala, Hawaii",earthquake,0.4,0.51,0.186015007392836,37,reviewed,hv,hv
2022-06-23T19:19:58.170Z,19.1693333333333,-155.499833333333,36.7,3.64,ml,56,100,,0.11,hv,hv73053302,2022-08-28T03:20:40.040Z,"4 km SSW of P?hala, Hawaii",earthquake,0.38,0.45,0.184821257056075,38,reviewed,hv,hv
2022-06-20T04:09:33.520Z,19.2485,-155.399666666667,32.29,3.43,ml,55,88,,0.12,hv,hv73049457,2022-08-28T03:19:06.040Z,"9 km ENE of P?hala, Hawaii",earthquake,0.39,0.46,0.138382549919394,35,reviewed,hv,hv
2022-06-19T21:17:22.560Z,19.1998333333333,-155.385666666667,32.71,3.78,ml,54,161,,0.11,hv,hv73049032,2022-08-28T03:18:55.040Z,"9 km E of P?hala, Hawaii",earthquake,0.44,0.53,0.161975255768855,33,reviewed,hv,hv
2022-06-19T21:15:18.230Z,19.241,-155.399166666667,33.07,3.89,ml,55,75,,0.12,hv,hv73049027,2022-08-28T03:18:55.040Z,"9 km ENE of P?hala, Hawaii",earthquake,0.4,0.49,0.173431487181753,34,reviewed,hv,hv
2022-06-18T01:04:49.340Z,19.1608333333333,-155.494833333333,35.57,3.28,ml,55,117,,0.11,hv,hv73047322,2022-08-28T03:18:15.040Z,"4 km SSW of P?hala, Hawaii",earthquake,0.4,0.51,0.165478295333988,37,reviewed,hv,hv
2022-06-15T19:36:54.350Z,19.1606666666667,-155.493,35.96,3.28,ml,47,123,,0.1,hv,hv73044897,2022-08-21T00:17:39.040Z,"4 km SSW of P?hala, Hawaii",earthquake,0.42,0.57,0.155002948741391,30,reviewed,hv,hv
2022-06-10T08:26:03.200Z,19.1913333333333,-155.492833333333,32.75,3.55,ml,56,79,,0.1,hv,hv73039827,2022-08-13T21:52:57.040Z,"Island of Hawaii, Hawaii",earthquake,0.44,0.57,0.165490030133127,39,reviewed,hv,hv
2022-06-08T17:22:47.160Z,19.1958333333333,-155.411666666667,33.82,3.21,ml,55,158,,0.11,hv,hv73038272,2022-08-13T21:52:22.040Z,"7 km E of P?hala, Hawaii",earthquake,0.41,0.51,0.196770985664941,35,reviewed,hv,hv
2022-06-06T22:24:42.970Z,19.214,-155.417166666667,34.22,3.02,ml,55,142,,0.12,hv,hv73036202,2022-08-13T21:51:37.040Z,"6 km E of P?hala, Hawaii",earthquake,0.42,0.53,0.173960238349395,38,reviewed,hv,hv
2022-06-05T13:01:38.020Z,19.3315,-154.953666666667,6.12,3.12,ml,48,236,,0.18,hv,hv73034612,2022-08-13T21:51:34.040Z,"15 km SSW of Leilani Estates, Hawaii",earthquake,0.55,0.45,0.147636060962229,39,reviewed,hv,hv
2022-05-29T10:29:51.261Z,21.6843,-160.328,16.2,4,ml,29,303,0.645,0.39,us,us7000hdq2,2022-08-06T22:13:08.040Z,"70 km WSW of Kekaha, Hawaii",earthquake,10.8,9,0.059,38,reviewed,us,us
2022-05-22T09:49:45.350Z,19.6403333333333,-155.968666666667,9.27,4.67,ml,61,121,,0.17,hv,hv73019747,2022-11-01T11:42:45.933Z,"3 km NW of H?lualoa, Hawaii",earthquake,0.38,0.3,0.148490275630059,41,reviewed,hv,hv
2022-05-19T12:03:32.140Z,18.9258333333333,-155.5385,37.06,3.46,ml,56,271,,0.12,hv,hv73017142,2022-08-09T06:48:33.544Z,"16 km SSE of Naalehu, Hawaii",earthquake,0.8,0.86,0.161993328032104,37,reviewed,hv,hv
2022-05-18T10:14:54.080Z,19.1696666666667,-155.470333333333,32.2,3.06,ml,44,81,,0.11,hv,hv73016007,2022-08-09T06:47:52.654Z,"3 km SSE of P?hala, Hawaii",earthquake,0.54,0.64,0.202963388596173,41,reviewed,hv,hv
2022-05-15T19:29:26.420Z,19.2411666666667,-155.387333333333,32.93,3.33,ml,55,141,,0.13,hv,hv73013327,2022-07-24T02:38:56.040Z,"10 km ENE of P?hala, Hawaii",earthquake,0.4,0.49,0.234331976092405,34,reviewed,hv,hv
2022-05-13T15:46:53.240Z,19.1898333333333,-155.502333333333,35.78,3.2,ml,58,72,,0.13,hv,hv73011302,2022-07-22T18:30:55.040Z,"2 km WSW of P?hala, Hawaii",earthquake,0.39,0.47,0.163497110920606,36,reviewed,hv,hv
2022-05-09T08:42:03.370Z,19.1888333333333,-155.490333333333,32.92,3.09,ml,56,69,,0.12,hv,hv73007062,2022-07-22T18:31:08.040Z,"1 km SW of P?hala, Hawaii",earthquake,0.38,0.48,0.193010992637199,38,reviewed,hv,hv
2022-05-09T02:08:49.940Z,19.2128333333333,-155.388666666667,31.93,3.35,ml,50,158,,0.11,hv,hv73006792,2022-07-22T18:31:07.040Z,"9 km E of P?hala, Hawaii",earthquake,0.56,0.67,0.142933858600525,40,reviewed,hv,hv
2022-05-05T04:03:49.760Z,19.1585,-155.470833333333,32.28,3.14,ml,57,117,,0.13,hv,hv73003322,2022-08-09T06:37:24.253Z,"4 km S of P?hala, Hawaii",earthquake,0.42,0.51,0.160510984652596,39,reviewed,hv,hv
2022-05-03T15:41:39.540Z,19.1976666666667,-155.384833333333,31.81,3.07,ml,53,163,,0.14,hv,hv73002082,2022-07-09T21:39:55.040Z,"9 km E of P?hala, Hawaii",earthquake,0.43,0.53,0.18644780015542,37,reviewed,hv,hv
2022-04-21T08:35:47.440Z,19.257,-155.368833333333,6.88,3.43,ml,50,160,,0.12,hv,hv72991222,2022-06-26T01:20:28.040Z,"12 km ENE of P?hala, Hawaii",earthquake,0.35,0.6,0.228699818604553,38,reviewed,hv,hv
2022-04-20T06:32:46.870Z,19.4256666666667,-155.6235,-0.95,3.45,ml,50,81,,0.17,hv,hv72990157,2022-06-26T01:19:59.040Z,"25 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.21,0.31,0.142240785924153,36,reviewed,hv,hv
2022-04-19T03:38:07.550Z,19.2096666666667,-155.371833333333,33.36,3.25,ml,58,160,,0.14,hv,hv72989102,2022-06-26T01:19:32.040Z,"11 km E of P?hala, Hawaii",earthquake,0.4,0.46,0.153044287150747,35,reviewed,hv,hv
2022-04-19T01:17:21.560Z,20.173,-155.648166666667,30.76,3.09,ml,56,158,,0.15,hv,hv72989027,2022-06-26T01:19:26.040Z,"9 km NW of Kukuihaele, Hawaii",earthquake,0.46,0.89,0.123702027046805,20,reviewed,hv,hv
2022-04-15T12:11:15.030Z,19.2383333333333,-155.397333333333,32.86,3.05,ml,55,116,,0.13,hv,hv72984587,2022-06-20T22:08:30.040Z,"9 km ENE of P?hala, Hawaii",earthquake,0.4,0.55,0.214504104689699,39,reviewed,hv,hv
2022-04-15T11:58:33.060Z,19.2178333333333,-155.388333333333,31.58,4.63,ml,50,155,,0.13,hv,hv72984552,2022-06-20T22:08:31.040Z,"9 km E of P?hala, Hawaii",earthquake,0.42,0.5,0.176939686899813,39,reviewed,hv,hv
2022-04-15T11:58:24.560Z,19.2383333333333,-155.403666666667,34.21,4.33,ml,54,116,,0.13,hv,hv72984557,2022-10-14T19:20:49.412Z,"8 km ENE of P?hala, Hawaii",earthquake,0.38,0.47,0.192131669814092,36,reviewed,hv,hv
2022-04-07T23:37:55.810Z,19.1998333333333,-155.435166666667,33.67,3.7,ml,59,137,,0.11,hv,hv72976872,2022-06-11T20:21:13.040Z,"4 km E of P?hala, Hawaii",earthquake,0.35,0.4,0.209371564880878,41,reviewed,hv,hv
2022-04-07T14:08:24.110Z,19.183,-155.4825,34.82,3.37,ml,57,73,,0.12,hv,hv72976252,2022-06-11T20:21:09.040Z,"2 km S of P?hala, Hawaii",earthquake,0.42,0.55,0.205457104220907,37,reviewed,hv,hv
2022-04-04T07:23:30.600Z,18.8288333333333,-155.152666666667,7.09,3.29,ml,48,269,,0.15,hv,hv72972882,2022-06-11T20:21:02.040Z,"52 km ESE of Naalehu, Hawaii",earthquake,0.51,0.36,0.153241357471734,41,reviewed,hv,hv
2022-03-30T06:23:42.930Z,19.1781666666667,-155.507,36.24,3.4,ml,52,100,,0.1,hv,hv72967212,2022-06-04T20:42:23.040Z,"4 km SW of P?hala, Hawaii",earthquake,0.52,0.62,0.168907133699963,38,reviewed,hv,hv
2022-03-30T05:07:31.400Z,19.2063333333333,-155.399166666667,32.96,3.71,ml,57,157,,0.13,hv,hv72967067,2022-06-04T20:42:23.040Z,"8 km E of P?hala, Hawaii",earthquake,0.42,0.52,0.229274516618602,38,reviewed,hv,hv
2022-03-29T13:19:05.210Z,19.42,-155.616166666667,-0.79,3.51,ml,47,79,,0.16,hv,hv72966117,2022-06-04T20:42:18.040Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.28,0.53,0.176907238692459,30,reviewed,hv,hv
2022-03-29T05:11:02.810Z,19.8993333333333,-156.091333333333,46.54,3.36,ml,48,300,,0.12,hv,hv72965652,2022-06-04T20:42:17.040Z,"22 km NNW of Kalaoa, Hawaii",earthquake,0.85,1.14,0.14072099212551,19,reviewed,hv,hv
2022-03-26T20:10:41.120Z,19.3726666666667,-155.066,6.73,3.3,ml,50,156,,0.13,hv,hv72963027,2022-06-04T20:42:07.040Z,"Island of Hawaii, Hawaii",earthquake,0.4,0.29,0.113014893758823,36,reviewed,hv,hv
2022-03-26T15:07:30.502Z,19.7211,-157.4355,5,3.5,ml,,203,1.338,0.66,us,us7000gxi3,2022-06-04T20:42:06.040Z,"133 km SSW of Lanai City, Hawaii",earthquake,2.8,2,0.045,64,reviewed,us,us
2022-03-25T10:12:15.330Z,19.1651666666667,-155.474333333333,31.82,3.14,ml,56,95,,0.11,hv,hv72961577,2022-05-28T18:35:35.040Z,"4 km S of P?hala, Hawaii",earthquake,0.43,0.55,0.22475279704293,38,reviewed,hv,hv
2022-03-25T06:14:24.340Z,19.5621666666667,-156.893833333333,37.73,3.39,ml,38,300,,0.23,hv,hv72961452,2022-05-28T18:35:35.040Z,"94 km W of Kailua-Kona, Hawaii",earthquake,1.15,2.51,0.131074844499811,22,reviewed,hv,hv
2022-03-21T02:34:15.100Z,19.8638333333333,-155.567333333333,23.4,3.06,ml,56,118,,0.12,hv,hv72957367,2022-05-28T18:35:21.040Z,"20 km SSE of Waimea, Hawaii",earthquake,0.35,0.7,0.145146592942061,26,reviewed,hv,hv
2022-03-20T17:29:33.380Z,19.858,-155.5675,23.54,4.54,ml,56,117,,0.11,hv,hv72956917,2022-11-04T22:19:56.158Z,"21 km SSE of Waimea, Hawaii",earthquake,0.4,0.73,0.172696081816192,43,reviewed,hv,hv
2022-03-19T21:51:06.750Z,19.2215,-156.365166666667,39.7,3.51,ml,55,288,,0.15,hv,hv72955967,2022-05-28T18:35:19.040Z,"55 km WSW of Captain Cook, Hawaii",earthquake,0.78,1.24,0.176559938985991,28,reviewed,hv,hv
2022-03-19T17:22:36.040Z,19.1913333333333,-155.504,35.73,3.5,ml,58,71,,0.11,hv,hv72955787,2022-05-28T18:35:18.040Z,"2 km WSW of P?hala, Hawaii",earthquake,0.41,0.49,0.190295557089372,39,reviewed,hv,hv
2022-03-18T09:44:43.390Z,19.202,-155.3975,30.66,3.28,ml,56,159,,0.12,hv,hv72954502,2022-05-27T14:55:36.040Z,"8 km E of P?hala, Hawaii",earthquake,0.47,0.56,0.178932272660203,40,reviewed,hv,hv
2022-03-15T07:30:31.920Z,19.2353333333333,-155.3865,32.91,3.04,ml,55,144,,0.13,hv,hv72950682,2022-07-19T14:54:10.272Z,"10 km ENE of P?hala, Hawaii",earthquake,0.39,0.49,0.202519348413351,39,reviewed,hv,hv
2022-03-15T00:37:22.270Z,19.182,-155.497666666667,33.37,3.05,ml,54,80,,0.12,hv,hv72950417,2022-05-27T14:55:25.040Z,"3 km SW of P?hala, Hawaii",earthquake,0.38,0.52,0.199043628548828,37,reviewed,hv,hv
2022-03-12T12:27:51.340Z,19.1995,-155.386166666667,31.64,3.25,ml,59,161,,0.13,hv,hv72947797,2022-05-27T14:55:19.040Z,"9 km E of P?hala, Hawaii",earthquake,0.39,0.45,0.187344280631001,40,reviewed,hv,hv
2022-03-08T16:49:45.370Z,19.2481666666667,-155.388666666667,31.98,3.6,ml,56,136,,0.13,hv,hv72943142,2022-05-14T21:52:24.040Z,"10 km ENE of P?hala, Hawaii",earthquake,0.4,0.45,0.142797256680859,44,reviewed,hv,hv
2022-03-07T19:21:18.940Z,19.2386666666667,-155.378833333333,32.33,3.18,ml,53,146,,0.12,hv,hv72941782,2022-07-19T18:28:18.388Z,"11 km ENE of P?hala, Hawaii",earthquake,0.46,0.44,0.152283925472744,39,reviewed,hv,hv
2022-03-07T08:07:34.580Z,19.1628333333333,-155.476333333333,32.5,3.33,ml,51,153,,0.11,hv,hv72941132,2022-05-14T21:52:20.040Z,"4 km S of P?hala, Hawaii",earthquake,0.53,0.61,0.189761330164101,43,reviewed,hv,hv
2022-03-07T06:28:12.490Z,19.1843333333333,-155.514,36.07,3.34,ml,45,96,,0.09,hv,hv72941037,2022-05-14T21:52:20.040Z,"4 km WSW of P?hala, Hawaii",earthquake,0.6,0.69,0.165193843440652,40,reviewed,hv,hv
2022-03-06T11:39:36.990Z,19.1618333333333,-155.490333333333,34.85,3.02,ml,56,120,,0.11,hv,hv72940012,2022-05-14T21:52:18.040Z,"4 km SSW of P?hala, Hawaii",earthquake,0.48,0.58,0.196754597685352,38,reviewed,hv,hv
2022-03-05T08:48:26.960Z,19.198,-155.524,34.78,3.02,ml,56,87,,0.12,hv,hv72938637,2022-08-06T09:13:14.760Z,"4 km W of P?hala, Hawaii",earthquake,0.46,0.58,0.176307937854085,36,reviewed,hv,hv
2022-03-04T09:42:51.770Z,19.1601666666667,-155.476166666667,32.68,3.07,ml,57,114,,0.11,hv,hv72937247,2022-05-07T21:32:51.040Z,"4 km S of P?hala, Hawaii",earthquake,0.38,0.47,0.173099530750072,38,reviewed,hv,hv
2022-03-02T20:40:13.080Z,19.858,-156.271,42.28,3.01,ml,43,285,,0.21,hv,hv72935302,2022-05-07T21:32:44.040Z,"33 km WNW of Kalaoa, Hawaii",earthquake,0.86,1.57,0.219285819251499,22,reviewed,hv,hv
2022-03-02T20:11:54.120Z,19.174,-155.506833333333,36.51,3.15,ml,55,93,,0.12,hv,hv72935282,2022-08-06T09:27:08.347Z,"4 km SW of P?hala, Hawaii",earthquake,0.41,0.49,0.185839649381281,39,reviewed,hv,hv
2022-02-28T12:06:08.600Z,19.1616666666667,-155.474833333333,31.88,3.1,ml,54,106,,0.12,hv,hv72932327,2022-08-06T09:39:58.837Z,"4 km S of P?hala, Hawaii",earthquake,0.41,0.51,0.243290819415857,41,reviewed,hv,hv
2022-02-28T08:01:27.600Z,19.2105,-155.467666666667,35.98,3.34,ml,55,98,,0.11,hv,hv72932122,2022-05-07T21:32:36.040Z,"Island of Hawaii, Hawaii",earthquake,0.37,0.45,0.142357807374257,38,reviewed,hv,hv
2022-02-26T00:50:04.890Z,19.3556666666667,-155.077333333333,6.66,3.13,ml,50,160,,0.15,hv,hv72929657,2022-05-07T21:32:32.040Z,"13 km SSE of Fern Forest, Hawaii",earthquake,0.39,0.36,0.134415036433998,37,reviewed,hv,hv
2022-02-24T22:20:37.170Z,19.2273333333333,-155.393166666667,32.98,3.07,md,53,147,,0.13,hv,hv72928277,2022-05-04T13:40:27.040Z,"9 km ENE of P?hala, Hawaii",earthquake,0.4,0.48,0.120632148976429,21,reviewed,hv,hv
2022-02-20T07:33:32.340Z,19.0225,-155.3225,2.42,3.23,ml,49,254,,0.21,hv,hv72923157,2022-05-04T13:38:49.040Z,"25 km SE of P?hala, Hawaii",earthquake,1.35,1.42,0.153120013966949,36,reviewed,hv,hv
2022-02-20T07:23:00.520Z,19.0286666666667,-155.322833333333,5.89,3.29,ml,50,254,,0.18,hv,hv72923152,2022-05-04T13:38:49.040Z,"25 km SE of P?hala, Hawaii",earthquake,0.42,0.68,0.165237358245257,36,reviewed,hv,hv
2022-02-19T23:19:34.430Z,19.1726666666667,-155.495333333333,35.03,3.7,ml,57,94,,0.11,hv,hv72922627,2022-05-04T13:38:44.040Z,"3 km SSW of P?hala, Hawaii",earthquake,0.38,0.47,0.205692018792033,38,reviewed,hv,hv
2022-02-18T12:19:34.930Z,19.1923333333333,-155.4745,34.9,3.67,ml,58,88,,0.11,hv,hv72921177,2022-04-30T14:18:26.040Z,"1 km SSE of P?hala, Hawaii",earthquake,0.46,0.51,0.191622861046481,41,reviewed,hv,hv
2022-02-18T12:18:10.050Z,19.1903333333333,-155.474833333333,34.6,3,ml,56,88,,0.12,hv,hv72921172,2022-04-30T14:18:26.040Z,"1 km SSE of P?hala, Hawaii",earthquake,0.4,0.53,0.186143030859732,36,reviewed,hv,hv
2022-02-18T00:20:37.730Z,19.2253333333333,-155.371,32.42,3.43,ml,54,154,,0.13,hv,hv72920832,2022-04-30T14:18:24.040Z,"11 km ENE of P?hala, Hawaii",earthquake,0.45,0.5,0.15231988546347,39,reviewed,hv,hv
